Area,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
Algeria,Total Population - Both sexes,1000 persons,8872.247,9023.269,9186.138,9364.371,9560.149,9774.283,10006.147,10253.778,10514.08,10783.224,11057.863,11336.339,11619.828,11912.803,12221.675,12550.885,12902.627,13275.026,13663.583,14061.722,14464.985,14872.25,15285.99,15709.825,16149.025,16607.707,17085.801,17582.904,18102.266,18647.815,19221.665,19824.301,20452.902,21101.875,21763.575,22431.502,23102.389,23774.284,24443.467,25106.19,25758.869,26400.479,27028.326,27635.515,28213.774,28757.785,29266.405,29742.979,30192.754,30623.406,31042.235,31451.514,31855.109,32264.157,32692.163,33149.724,33641.002,34166.972,34730.608,35333.881,35977.455,36661.445,37383.895,38140.133,38923.692,39728.025,40551.392,41389.189,42228.408,43053.054,43851.044,44616.624,45350.148,46053.477,46731.369,47387.618,48022.195,48634.174,49225.942,49800.531,50360.749,50907.944,51443.646,51971.114,52494.087,53015.567,53536.962,54058.973,54582.843,55109.589,55639.766,56173.695,56710.934,57250.034,57788.898,58325.558,58859.116,59388.439,59910.91,60423.428,60923.386,61409.497,61880.818,62335.694,62772.464,63189.908,63587.226,63964.308,64321.487,64659.582,64979.367,65281.183,65565.494,65833.445,66086.477,66325.953,66552.684,66767.564,66972.183,67168.306,67357.451,67540.507,67718.097,67891.124,68060.406,68226.587,68390.155,68551.318,68710.022,68865.976,69018.892,69168.64,69315.062,69457.752,69596.191,69729.853,69858.319,69981.051,70097.172,70205.639,70305.542,70396.145,70476.915,70547.373,70607.089,70655.555,70692.182,70716.265,70726.991,70723.45,70704.619
Algeria,Total Population - Male,1000 persons,4511.598,4574.6,4645.493,4726.211,4817.885,4920.804,5034.365,5157.134,5286.988,5421.377,5558.042,5695.855,5835.478,5979.682,6132.484,6296.688,6473.533,6661.827,6859.039,7061.424,7266.428,7473.419,7683.73,7899.127,8122.262,8355.217,8597.95,8850.288,9113.902,9390.796,9682.118,9987.975,10307.008,10636.887,10974.407,11316.685,11662.342,12010.09,12357.073,12700.082,13036.365,13364.921,13684.684,13992.899,14286.526,14563.635,14823.978,15068.785,15299.817,15519.655,15731.099,15935.089,16134.005,16333.986,16542.653,16766.027,17006.259,17263.894,17541.178,17840.024,18161.36,18505.611,18871.563,19256.116,19654.929,20063.891,20481.901,20906.756,21331.993,21749.666,22153.808,22541.461,22912.687,23268.436,23611.089,23942.579,24262.884,24571.546,24869.759,25159.052,25440.864,25715.883,25984.902,26249.624,26511.983,26773.567,27035.104,27296.984,27559.861,27824.304,28090.618,28359.01,28629.273,28900.693,29172.255,29442.994,29712.458,29980.09,30244.593,30504.407,30758.217,31005.386,31245.448,31477.524,31700.745,31914.455,32118.239,32312.052,32496.065,32670.685,32836.332,32993.154,33141.36,33281.517,33414.306,33540.395,33660.161,33774.037,33882.819,33987.405,34088.531,34186.637,34281.99,34374.983,34465.937,34555.121,34642.742,34728.872,34813.405,34896.111,34976.78,35055.308,35131.6,35205.459,35276.641,35344.879,35409.98,35471.656,35529.49,35582.982,35631.675,35675.244,35713.429,35746.026,35772.837,35793.649,35808.2,35816.169,35817.206,35810.905,35796.793
Algeria,Total Population - Female,1000 persons,4360.652,4448.663,4540.657,4638.17,4742.262,4853.476,4971.78,5096.643,5227.089,5361.851,5499.822,5640.481,5784.35,5933.118,6089.191,6254.192,6429.093,6613.193,6804.542,7000.3,7198.564,7398.834,7602.262,7810.704,8026.756,8252.489,8487.849,8732.611,8988.364,9257.005,9539.541,9836.322,10145.893,10464.988,10789.171,11114.822,11440.044,11764.197,12086.399,12406.11,12722.507,13035.547,13343.646,13642.618,13927.251,14194.153,14442.437,14674.195,14892.933,15103.751,15311.139,15516.424,15721.105,15930.173,16149.5,16383.693,16634.748,16903.082,17189.426,17493.858,17816.091,18155.827,18512.336,18884.019,19268.759,19664.129,20069.497,20482.418,20896.422,21303.388,21697.235,22075.165,22437.454,22785.041,23120.276,23445.042,23759.307,24062.623,24356.176,24641.47,24919.877,25192.059,25458.743,25721.498,25982.103,26242.004,26501.86,26761.994,27022.978,27285.289,27549.145,27814.687,28081.666,28349.341,28616.643,28882.565,29146.66,29408.346,29666.324,29919.028,30165.173,30404.1,30635.369,30858.177,31071.734,31275.456,31468.989,31652.25,31825.425,31988.888,32143.042,32288.035,32424.129,32551.931,32672.165,32785.558,32892.525,32993.528,33089.362,33180.906,33268.915,33353.859,33436.102,33516.148,33594.466,33671.467,33747.41,33822.453,33896.616,33969.865,34042.117,34113.335,34183.462,34252.292,34319.555,34384.97,34448.345,34509.401,34567.682,34622.663,34673.865,34720.898,34763.485,34801.34,34834.242,34861.902,34883.982,34900.094,34909.778,34912.549,34907.826
Algeria,Rural population,1000 persons,6901.437,6963.871,7028.785,7099.006,7175.692,7259.327,7349.113,7443.807,7540.693,7637.146,7730.65,7778.402,7807.347,7830.819,7852.062,7873.83,7938.777,8145.491,8360.8,8580.832,8802.831,9026.154,9252.206,9483.118,9721.724,9970.336,10228.73,10449.894,10600.642,10756.471,10917.731,11084.665,11254.255,11423.111,11586.475,11741.505,11885.696,12025.355,12169.977,12300.97,12415.865,12514.727,12596.547,12659.779,12700.801,12718.634,12713.484,12688.632,12645.977,12577.656,12498.847,12411.94,12317.847,12221.443,12127.441,12040.491,11959.903,11885.693,11818.949,11765.339,11723.941,11695.477,11677.502,11664.03,11647.651,11623.281,11589.537,11547.532,11498.038,11442.587,11382.345,11317.455,11247.753,11173.795,11096.219,11015.67,10932.651,10847.75,10761.805,10675.733,10590.338,10506.138,10423.65,10343.669,10267.195,10188.808,10109.198,10028.524,9947.004,9864.81,9782.045,9698.762,9614.926,9530.399,9444.982,9358.492,9270.893,9182.087,9091.762,8999.553,8905.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Urban population,1000 persons,1970.81,2076.039,2187.612,2306.437,2433.813,2570.392,2716.709,2872.481,3037.756,3211.827,3394.238,3626.457,3882.806,4154.317,4443.908,4753.122,5041.49,5208.706,5383.587,5563.606,5747.203,5933.955,6124.887,6321.31,6525.389,6738.763,6961.509,7240.29,7611.684,8004.29,8419.984,8858.999,9321.446,9805.178,10307.378,10824.4,11355.576,11892.542,12421.515,12956.702,13496.502,14039.602,14584.547,15126.48,15661.452,16185.664,16697.931,17198.207,17689.755,18187.957,18684.813,19180.213,19677.199,20182.071,20703.655,21247.946,21818.012,22414.383,23041.766,23700.421,24393.696,25124.081,25888.345,26674.532,27465.662,28248.247,29016.515,29770.61,30510.016,31236.431,31950.91,32651.848,33336.714,34005.054,34656.776,35291.973,35910.412,36512.258,37098.681,37671.319,38231.625,38780.147,39317.404,39844.784,40363.725,40881.593,41398.648,41915.197,42431.832,42949.02,43466.952,43985.637,44504.667,45023.131,45539.761,46053.277,46563.029,47068.037,47566.123,48054.678,48531.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,Total Population - Both sexes,1000 persons,18.94,19.293,19.542,19.695,19.753,19.754,19.709,19.667,19.69,19.824,20.123,20.602,21.253,22.034,22.854,23.672,24.462,25.248,25.989,26.703,27.363,27.984,28.567,29.1,29.596,30.052,30.456,30.838,31.269,31.845,32.646,33.701,34.968,36.412,37.946,39.519,41.119,42.74,44.343,45.894,47.347,48.685,49.896,51.02,52.095,53.161,54.211,55.221,56.171,57.053,57.821,58.494,59.08,59.504,59.681,59.562,59.107,58.365,57.492,56.683,56.079,55.759,55.667,55.713,55.791,55.812,55.741,55.62,55.465,55.312,55.191,55.1,55.03,54.984,54.93,54.89,54.85,54.82,54.792,54.764,54.728,54.691,54.654,54.613,54.564,54.521,54.469,54.421,54.37,54.317,54.264,54.192,54.122,54.05,53.983,53.92,53.854,53.788,53.735,53.669,53.581,53.489,53.387,53.264,53.149,53.016,52.877,52.73,52.583,52.425,52.253,52.077,51.892,51.698,51.494,51.285,51.058,50.823,50.565,50.305,50.026,49.732,49.424,49.1,48.758,48.408,48.038,47.647,47.25,46.828,46.398,45.951,45.496,45.026,44.543,44.056,43.558,43.052,42.552,42.033,41.516,40.991,40.469,39.937,39.401,38.861,38.323,37.784,37.238,36.697,36.148
American Samoa,Rural population,1000 persons,7.241,7.289,7.293,7.256,7.186,7.089,6.984,6.878,6.794,6.753,6.762,6.834,6.954,7.113,7.283,7.448,7.6,7.745,7.876,7.99,8.083,8.156,8.211,8.247,8.266,8.275,8.266,8.249,8.243,8.276,8.332,8.359,8.426,8.523,8.629,8.726,8.818,8.898,8.959,8.999,8.962,8.763,8.535,8.291,8.037,7.782,7.527,7.268,7.006,6.738,6.565,6.695,6.816,6.919,6.994,7.035,7.038,7.006,6.958,6.918,6.902,6.914,6.948,6.997,7.047,7.088,7.118,7.139,7.153,7.162,7.169,7.172,7.172,7.165,7.155,7.138,7.116,7.088,7.054,7.015,6.971,6.921,6.864,6.803,6.732,6.654,6.566,6.477,6.385,6.292,6.198,6.103,6.007,5.911,5.815,5.718,5.622,5.525,5.43,5.334,5.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,Urban population,1000 persons,11.699,12.007,12.247,12.421,12.543,12.613,12.668,12.72,12.808,12.981,13.251,13.652,14.163,14.769,15.415,16.072,16.721,17.371,18.009,18.624,19.209,19.76,20.281,20.767,21.222,21.657,22.055,22.44,22.859,23.397,24.125,25.134,26.312,27.637,29.059,30.515,32.019,33.552,35.088,36.594,38.076,39.612,41.058,42.429,43.766,45.086,46.402,47.673,48.895,50.032,50.956,51.48,51.915,52.198,52.27,52.083,51.612,50.897,50.072,49.309,48.735,48.406,48.282,48.31,48.39,48.449,48.481,48.502,48.526,48.565,48.63,48.727,48.843,48.967,49.111,49.264,49.432,49.602,49.783,49.974,50.176,50.385,50.6,50.819,51.02,51.202,51.359,51.497,51.602,51.686,51.75,51.798,51.825,51.837,51.835,51.808,51.774,51.722,51.664,51.593,51.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Total Population - Both sexes,1000 persons,6.196,6.689,7.247,7.865,8.525,9.232,9.989,10.779,11.615,12.498,13.411,14.375,15.37,16.412,17.469,18.549,19.647,20.758,21.89,23.058,24.276,25.559,26.892,28.232,29.52,30.705,31.777,32.771,33.737,34.818,36.067,37.5,39.114,40.867,42.706,44.6,46.517,48.455,50.434,52.448,54.509,56.671,58.888,60.971,62.677,63.85,64.36,64.327,64.142,64.37,65.39,67.341,70.049,73.182,76.244,78.867,80.993,82.684,83.862,84.463,84.449,83.747,82.427,80.774,79.213,78.011,77.297,77.001,77.006,77.142,77.265,77.355,77.463,77.572,77.679,77.775,77.841,77.894,77.906,77.916,77.925,77.944,77.953,77.966,77.972,77.978,77.969,77.958,77.936,77.911,77.859,77.789,77.703,77.602,77.471,77.316,77.136,76.925,76.687,76.42,76.118,75.788,75.435,75.048,74.635,74.21,73.752,73.285,72.799,72.296,71.793,71.275,70.762,70.245,69.732,69.234,68.738,68.273,67.797,67.361,66.941,66.532,66.157,65.803,65.47,65.176,64.897,64.649,64.424,64.22,64.045,63.875,63.741,63.612,63.511,63.414,63.328,63.255,63.189,63.124,63.058,63.002,62.934,62.874,62.806,62.74,62.675,62.611,62.542,62.469,62.4
Andorra,Rural population,1000 persons,3.792,3.966,4.156,4.357,4.554,4.748,4.938,5.115,5.281,5.437,5.572,5.609,5.616,5.601,5.554,5.482,5.385,5.264,5.125,4.975,4.818,4.657,4.491,4.315,4.123,3.914,3.692,3.467,3.246,3.044,2.862,2.7,2.553,2.416,2.285,2.159,2.175,2.336,2.508,2.69,2.882,3.1,3.343,3.591,3.83,4.047,4.232,4.387,4.537,4.721,4.973,5.349,5.855,6.435,7.052,7.662,8.256,8.84,9.221,9.365,9.442,9.442,9.371,9.261,9.157,9.093,9.082,9.12,9.187,9.261,9.327,9.383,9.434,9.478,9.514,9.542,9.56,9.566,9.561,9.547,9.525,9.496,9.458,9.412,9.357,9.293,9.222,9.141,9.053,8.955,8.849,8.734,8.611,8.48,8.348,8.214,8.08,7.946,7.809,7.672,7.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Urban population,1000 persons,2.404,2.723,3.091,3.508,3.971,4.484,5.051,5.664,6.334,7.061,7.839,8.766,9.754,10.811,11.915,13.067,14.262,15.494,16.765,18.083,19.458,20.902,22.401,23.917,25.397,26.791,28.085,29.304,30.491,31.774,33.205,34.8,36.561,38.451,40.421,42.441,44.342,46.119,47.926,49.758,51.627,53.571,55.545,57.38,58.847,59.803,60.128,59.94,59.605,59.649,60.417,61.992,64.194,66.747,69.192,71.205,72.735,73.843,74.64,75.097,75.007,74.309,73.06,71.527,70.066,68.921,68.199,67.845,67.766,67.811,67.857,67.893,67.958,68.043,68.135,68.233,68.327,68.405,68.476,68.542,68.629,68.724,68.826,68.93,69.04,69.151,69.264,69.376,69.493,69.601,69.701,69.791,69.867,69.935,69.981,69.991,69.98,69.946,69.875,69.774,69.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Total Population - Both sexes,1000 persons,4548.023,4616.51,4713.099,4823.291,4935.939,5043.247,5140.915,5228.01,5306.534,5380.714,5454.933,5531.472,5608.539,5679.458,5735.044,5770.57,5781.214,5774.243,5771.652,5803.254,5890.365,6040.777,6248.552,6496.962,6761.38,7024,7279.509,7533.735,7790.707,8058.067,8341.289,8640.446,8952.95,9278.096,9614.754,9961.997,10320.111,10689.25,11068.05,11454.777,11848.386,12248.901,12657.366,13075.049,13503.747,13945.206,14400.719,14871.57,15359.601,15866.869,16395.473,16945.753,17519.417,18121.479,18758.145,19433.602,20149.901,20905.363,21695.634,22514.281,23356.246,24220.661,25107.931,26015.781,26941.779,27884.381,28842.489,29816.766,30809.787,31825.295,32866.272,33933.61,35027.343,36148.631,37298.623,38478.226,39688.095,40928.613,42199.941,43502.001,44834.712,46198.249,47592.559,49016.969,50470.545,51952.545,53462.489,55000.289,56566.032,58159.985,59782.17,61432.438,63110.177,64814.413,66543.948,68297.8,70075.413,71876.608,73701.2,75549.147,77420.346,79314.435,81231.005,83169.87,85130.85,87113.725,89118.043,91143.368,93189.498,95256.301,97343.438,99450.563,101576.925,103721.311,105882.254,108058.519,110249.15,112453.658,114671.816,116903.599,119148.752,121406.595,123676.082,125956.11,128245.4,130542.726,132847.441,135158.719,137475,139794.556,142116.003,144438.151,146760.684,149084.206,151409.876,153738.323,156069.168,158401.242,160733.337,163063.938,165391.661,167715.394,170034.232,172347.38,174653.999,176953.079,179243.371,181523.383,183791.387,186045.382,188283.138
Angola,Total Population - Male,1000 persons,2206.642,2229.183,2269.773,2323.522,2386.054,2453.47,2522.401,2589.99,2653.863,2712.197,2763.71,2807.704,2844.101,2873.463,2896.932,2916.149,2930.146,2940.791,2956.015,2986.189,3038.8,3116.67,3217.883,3336.061,3461.299,3586.574,3709.65,3832.823,3957.95,4088.26,4226.099,4371.508,4523.425,4681.592,4845.524,5014.824,5189.648,5370.028,5555.245,5744.348,5936.747,6132.443,6331.966,6535.902,6745.13,6960.467,7182.535,7411.954,7649.743,7897.054,8155.019,8423.958,8704.663,8999.242,9310.252,9639.47,9987.68,10354.34,10738.13,11137.01,11549.277,11974.824,12413.552,12863.801,13323.488,13791.244,14266.355,14749.319,15241.459,15744.779,16260.87,16790.14,17332.521,17888.589,18458.874,19043.822,19643.754,20258.851,20889.195,21534.75,22195.486,22871.494,23562.725,24268.852,24989.41,25724.012,26472.42,27234.583,28010.561,28800.477,29604.366,30422.146,31253.483,32097.864,32954.673,33823.373,34703.678,35595.473,36498.674,37413.243,38339.117,39276.088,40223.97,41182.613,42151.909,43131.712,44121.785,45121.893,46131.947,47151.903,48181.595,49220.858,50269.282,51326.213,52390.827,53462.443,54540.563,55624.956,56715.546,57812.381,58915.395,60024.244,61138.415,62257.307,63380.241,64506.585,65636.019,66768.141,67902.212,69037.372,70172.987,71308.455,72443.655,73578.936,74714.918,75851.958,76989.899,78128.2,79266.295,80403.495,81539.142,82672.713,83803.809,84932.04,86057.007,87178.24,88295.146,89407.006,90512.978,91612.109,92703.309
Angola,Total Population - Female,1000 persons,2341.379,2387.323,2443.321,2499.773,2549.891,2589.781,2618.515,2638.023,2652.678,2668.519,2691.228,2723.765,2764.438,2805.999,2838.112,2854.424,2851.083,2833.449,2815.629,2817.065,2851.56,2924.248,3030.663,3160.891,3300.087,3437.42,3569.905,3700.91,3832.757,3969.803,4115.191,4268.947,4429.522,4596.5,4769.225,4947.169,5130.466,5319.218,5512.806,5710.436,5911.638,6116.458,6325.395,6539.142,6758.623,6984.738,7218.187,7459.618,7709.857,7969.816,8240.458,8521.795,8814.755,9122.235,9447.886,9794.134,10162.225,10551.02,10957.506,11377.265,11806.97,12245.836,12694.373,13151.985,13618.285,14093.136,14576.127,15067.45,15568.328,16080.52,16605.398,17143.471,17694.819,18260.047,18839.751,19434.4,20044.34,20669.762,21310.742,21967.249,22639.221,23326.752,24029.829,24748.113,25481.143,26228.534,26990.071,27765.703,28555.477,29359.507,30177.8,31010.298,31856.699,32716.545,33589.277,34474.438,35371.746,36281.14,37202.533,38135.91,39081.238,40038.339,41007.037,41987.252,42978.945,43982.014,44996.26,46021.473,47057.559,48104.4,49161.848,50229.712,51307.641,52395.1,53491.431,54596.069,55708.583,56828.697,57956.272,59091.216,60233.36,61382.344,62537.662,63698.802,64865.153,66036.143,67211.426,68390.57,69572.793,70757.176,71943.026,73129.697,74317.029,75505.277,76694.963,77886.373,79079.272,80273.048,81467.037,82660.442,83852.528,85042.678,86230.425,87415.345,88596.991,89774.833,90948.221,92116.381,93278.408,94433.278,95579.823
Angola,Rural population,1000 persons,4203.48,4294.716,4388.622,4482.215,4573.307,4660.643,4743.836,4823.431,4900.578,4977.004,5054.34,5131.827,5208.822,5285.268,5358.612,5427.632,5491.687,5552.756,5614.898,5683.67,5762.85,5844.414,5927.379,6018.125,6113.891,6212.964,6313.557,6416.307,6523.175,6637.417,6760.09,6892.975,7032.139,7168.478,7290.191,7390.475,7465.255,7518.672,7559.702,7601.294,7650.444,7710.281,7776.001,7839.762,7889.542,7966.516,8024.426,8068.783,8107.209,8150.772,8206.1,8275.248,8353.851,8438.128,8522.221,8603.118,8760.7,8918.911,9077.515,9237.545,9398.277,9559.614,9720.169,9878.943,10033.109,10183.56,10329.86,10472.554,10612.667,10751.626,10890.448,11029.326,11168.041,11306.633,11445.063,11583.321,11721.508,11859.747,11998.077,12136.53,12275.15,12414.006,12553.183,12692.75,12832.792,12973.415,13114.781,13257.086,13400.549,13545.503,13692.603,13835.116,13973.491,14107.557,14237.148,14362.123,14482.365,14597.782,14708.306,14813.887,14914.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Urban population,1000 persons,344.543,364.617,385.939,408.254,431.456,455.428,480.167,505.668,532.139,559.775,588.842,621.197,657.239,695.149,734.709,775.667,818.083,862.239,908.893,958.962,1013.531,1082.855,1167.455,1259.835,1360.447,1469.515,1587.44,1714.681,1852.972,2004.104,2169.81,2351.532,2550.017,2763.084,2987.13,3218.567,3455.782,3699.596,3954.266,4225.943,4520.997,4843.165,5192.344,5563.972,5951.759,6302.478,6657.858,7020.198,7397.109,7798.994,8234.824,8708.018,9218.798,9765.241,10343.495,10949.424,11501.699,12078.776,12681.905,13312.002,13970.854,14658.951,15375.981,16119.397,16887.357,17675.745,18483.603,19311.639,20161.538,21035.94,21936.953,22865.158,23820.261,24802.445,25811.665,26847.887,27911.269,29001.994,30119.989,31265.1,32437.132,33635.882,34861.101,36112.409,37389.363,38691.449,40018.172,41368.933,42742.931,44139.178,45556.399,47000.838,48471.579,49968.173,51490.145,53037.025,54608.399,56203.877,57823.115,59465.799,61131.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,Total Population - Both sexes,1000 persons,5.118,5.317,5.483,5.609,5.708,5.783,5.851,5.898,5.939,5.984,6.032,6.089,6.144,6.211,6.287,6.361,6.438,6.52,6.602,6.68,6.771,6.858,6.948,7.028,7.102,7.159,7.206,7.255,7.284,7.292,7.285,7.247,7.19,7.153,7.173,7.293,7.518,7.842,8.213,8.582,8.899,9.135,9.332,9.493,9.664,9.866,10.117,10.388,10.684,10.971,11.252,11.515,11.761,12.001,12.233,12.453,12.661,12.868,13.063,13.258,13.438,13.62,13.795,13.954,14.112,14.279,14.429,14.584,14.731,14.869,15.003,15.117,15.23,15.331,15.42,15.505,15.588,15.682,15.755,15.84,15.914,15.987,16.049,16.114,16.176,16.23,16.281,16.325,16.372,16.408,16.443,16.472,16.496,16.512,16.531,16.541,16.545,16.546,16.541,16.531,16.517,16.496,16.479,16.445,16.418,16.385,16.341,16.304,16.261,16.217,16.171,16.119,16.066,16.015,15.96,15.909,15.847,15.79,15.728,15.665,15.6,15.538,15.471,15.405,15.34,15.265,15.201,15.132,15.063,14.994,14.92,14.848,14.777,14.71,14.641,14.574,14.505,14.438,14.375,14.313,14.246,14.184,14.123,14.065,14.004,13.944,13.883,13.818,13.763,13.701,13.634
Anguilla,Rural population,1000 persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,Urban population,1000 persons,5.118,5.296,5.446,5.552,5.64,5.7,5.736,5.779,5.807,5.832,5.864,5.899,5.946,5.995,6.06,6.12,6.167,6.232,6.283,6.346,6.403,6.451,6.501,6.556,6.596,6.629,6.66,6.687,6.709,6.713,6.702,6.65,6.588,6.539,6.552,6.662,6.875,7.195,7.574,7.965,8.334,8.666,8.981,9.266,9.537,9.802,10.058,10.303,10.548,10.793,11.07,11.372,11.692,12.021,12.339,12.638,12.903,13.15,13.36,13.565,13.769,13.951,14.129,14.299,14.459,14.611,14.764,14.909,15.045,15.174,15.283,15.38,15.456,15.521,15.581,15.644,15.692,15.747,15.795,15.839,15.867,15.901,15.926,15.945,15.962,15.977,15.981,15.986,15.984,15.975,15.96,15.949,15.929,15.903,15.878,15.852,15.819,15.78,15.739,15.699,15.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Total Population - Both sexes,1000 persons,45.519,46.548,47.386,48.136,48.874,49.648,50.467,51.359,52.285,53.223,54.131,55.001,55.841,56.702,57.641,58.698,59.915,61.241,62.521,63.55,64.177,64.357,64.133,63.65,63.12,62.675,62.367,62.159,62.036,61.952,61.865,61.8,61.779,61.787,61.786,61.786,61.754,61.717,61.771,62.008,62.528,63.367,64.471,65.777,67.204,68.67,70.173,71.704,73.224,74.674,76.016,77.212,78.295,79.3,80.336,81.465,82.704,84.026,85.397,86.746,88.028,89.253,90.409,91.516,92.562,93.566,94.527,95.426,96.286,97.118,97.929,98.731,99.509,100.273,101.012,101.716,102.409,103.065,103.687,104.297,104.864,105.41,105.922,106.409,106.869,107.296,107.707,108.083,108.439,108.774,109.081,109.358,109.628,109.865,110.077,110.27,110.438,110.593,110.717,110.816,110.896,110.956,110.997,111.01,111.016,110.999,110.959,110.905,110.837,110.756,110.661,110.558,110.449,110.324,110.2,110.066,109.919,109.777,109.624,109.469,109.308,109.139,108.974,108.793,108.611,108.428,108.236,108.037,107.832,107.632,107.418,107.192,106.963,106.731,106.495,106.243,105.991,105.734,105.464,105.202,104.935,104.651,104.375,104.094,103.813,103.519,103.234,102.935,102.641,102.35,102.055
Antigua and Barbuda,Total Population - Male,1000 persons,21.229,21.731,22.14,22.488,22.832,23.181,23.551,23.967,24.4,24.849,25.295,25.747,26.185,26.636,27.14,27.709,28.351,29.057,29.74,30.3,30.645,30.761,30.677,30.456,30.212,30.009,29.876,29.808,29.769,29.746,29.728,29.719,29.738,29.757,29.787,29.82,29.849,29.878,29.935,30.079,30.314,30.667,31.118,31.649,32.207,32.787,33.366,33.953,34.538,35.129,35.71,36.288,36.854,37.425,38.009,38.63,39.314,40.017,40.731,41.444,42.118,42.763,43.373,43.951,44.502,45.028,45.518,45.986,46.419,46.851,47.269,47.678,48.076,48.467,48.85,49.205,49.555,49.896,50.217,50.525,50.817,51.093,51.361,51.614,51.85,52.079,52.288,52.502,52.692,52.873,53.047,53.209,53.363,53.498,53.634,53.763,53.874,53.972,54.071,54.158,54.24,54.305,54.358,54.414,54.455,54.488,54.515,54.533,54.541,54.554,54.556,54.546,54.534,54.516,54.497,54.473,54.448,54.417,54.388,54.339,54.305,54.259,54.205,54.147,54.1,54.028,53.968,53.891,53.82,53.74,53.652,53.568,53.475,53.374,53.264,53.154,53.041,52.924,52.801,52.674,52.545,52.414,52.279,52.139,51.994,51.854,51.706,51.56,51.41,51.257,51.107
