Year,Month,Day,Day_num,Last_day_value,Today_value
2015,11,2015/11/2,42310 ,-448.014059,-455.7231036
2015,11,2015/11/3,42311 ,-455.7231036,-458.4047246
2015,11,2015/11/4,42312 ,-458.4047246,-452.7132213
2015,11,2015/11/5,42313 ,-452.7132213,-451.1344487
2015,11,2015/11/6,42314 ,-451.1344487,-449.224712
2015,11,2015/11/9,42317 ,-449.224712,-446.7159636
2015,11,2015/11/10,42318 ,-446.7159636,-445.3141824
2015,11,2015/11/11,42319 ,-445.3141824,-447.5677542
2015,11,2015/11/12,42320 ,-447.5677542,-447.6987759
2015,11,2015/11/13,42321 ,-447.6987759,-452.8005992
2015,11,2015/11/16,42324 ,-452.8005992,-454.0686151
2015,11,2015/11/17,42325 ,-454.0686151,-453.4672139
2015,11,2015/11/18,42326 ,-453.4672139,-453.2534159
2015,11,2015/11/19,42327 ,-453.2534159,-452.7796822
2015,11,2015/11/20,42328 ,-452.7796822,-454.1044674
2015,11,2015/11/23,42331 ,-454.1044674,-455.2084341
2015,11,2015/11/24,42332 ,-455.2084341,-455.9636658
2015,11,2015/11/25,42333 ,-455.9636658,-454.5584111
2015,11,2015/11/26,42334 ,-454.5584111,-454.8767617
2015,11,2015/11/27,42335 ,-454.8767617,-460.4238687
2015,11,2015/11/30,42338 ,-460.4238687,-453.8787274
2015,12,2015/12/1,42339 ,-453.8787274,-454.217773
2015,12,2015/12/2,42340 ,-454.217773,-446.2890456
2015,12,2015/12/3,42341 ,-446.2890456,-447.5962415
2015,12,2015/12/4,42342 ,-447.5962415,-452.4560927
2015,12,2015/12/7,42345 ,-452.4560927,-453.2350638
2015,12,2015/12/8,42346 ,-453.2350638,-456.1188823
2015,12,2015/12/9,42347 ,-456.1188823,-453.6774
2015,12,2015/12/10,42348 ,-453.6774,-455.2361993
2015,12,2015/12/11,42349 ,-455.2361993,-456.7926158
2015,12,2015/12/14,42352 ,-456.7926158,-453.9905339
2015,12,2015/12/15,42353 ,-453.9905339,-453.5495048
2015,12,2015/12/16,42354 ,-453.5495048,-454.1505016
2015,12,2015/12/17,42355 ,-454.1505016,-452.0281971
2015,12,2015/12/18,42356 ,-452.0281971,-450.8953205
2015,12,2015/12/21,42359 ,-450.8953205,-440.247198
2015,12,2015/12/22,42360 ,-440.247198,-442.2958433
2015,12,2015/12/23,42361 ,-442.2958433,-444.4351366
2015,12,2015/12/24,42362 ,-444.4351366,-442.7805465
2015,12,2015/12/25,42363 ,-442.7805465,-443.1760135
2015,12,2015/12/28,42366 ,-443.1760135,-448.6878014
2015,12,2015/12/29,42367 ,-448.6878014,-447.8342736
2015,12,2015/12/30,42368 ,-447.8342736,-448.7460834
2015,12,2015/12/31,42369 ,-448.7460834,-449.3202765
2016,1,2016/1/4,42373 ,-449.3202765,-458.1953772
2016,1,2016/1/5,42374 ,-458.1953772,-455.1499191
2016,1,2016/1/6,42375 ,-455.1499191,-455.5811434
2016,1,2016/1/7,42376 ,-455.5811434,-466.1016182
2016,1,2016/1/8,42377 ,-466.1016182,-463.4585804
2016,1,2016/1/11,42380 ,-463.4585804,-468.5816161
2016,1,2016/1/12,42381 ,-468.5816161,-471.62835
2016,1,2016/1/13,42382 ,-471.62835,-468.9744794
2016,1,2016/1/14,42383 ,-468.9744794,-463.7911542
2016,1,2016/1/15,42384 ,-463.7911542,-469.8747113
2016,1,2016/1/18,42387 ,-469.8747113,-469.3762006
2016,1,2016/1/19,42388 ,-469.3762006,-458.3541561
2016,1,2016/1/20,42389 ,-458.3541561,-466.4338185
2016,1,2016/1/21,42390 ,-466.4338185,-468.7007459
2016,1,2016/1/22,42391 ,-468.7007459,-466.1957075
2016,1,2016/1/25,42394 ,-466.1957075,-465.9695087
2016,1,2016/1/26,42395 ,-465.9695087,-470.0204168
2016,1,2016/1/27,42396 ,-470.0204168,-469.2208343
2016,1,2016/1/28,42397 ,-469.2208343,-472.6952363
2016,1,2016/1/29,42398 ,-472.6952363,-468.4089409
2016,2,2016/2/1,42401 ,-468.4089409,-467.721088
2016,2,2016/2/2,42402 ,-467.721088,-464.3296622
2016,2,2016/2/3,42403 ,-464.3296622,-465.2252127
2016,2,2016/2/4,42404 ,-465.2252127,-463.8785549
2016,2,2016/2/5,42405 ,-463.8785549,-465.1239982
