Year,Month,Day,Day_num,Last_day_value,Today_value
2016,5,2016/5/3,42493,,-2.039000868
2016,5,2016/5/4,42494,,-2.226600353
2016,5,2016/5/5,42495,,-2.340420883
2016,5,2016/5/6,42496,,-2.510835892
2016,5,2016/5/9,42499,,-2.495282661
2016,5,2016/5/10,42500,,-3.227960531
2016,5,2016/5/11,42501,,-3.249353694
2016,5,2016/5/12,42502,,-3.422997539
2016,5,2016/5/13,42503,,-2.853767069
2016,5,2016/5/16,42506,,-2.677115948
2016,5,2016/5/17,42507,,-1.873487046
2016,5,2016/5/18,42508,,-1.559268229
2016,5,2016/5/19,42509,,-0.502772242
2016,5,2016/5/20,42510,,0.270623092
2016,5,2016/5/23,42513,,0.058040469
2016,5,2016/5/24,42514,,-0.17550316
2016,5,2016/5/25,42515,,-0.112052288
2016,5,2016/5/26,42516,,-0.495021755
2016,5,2016/5/27,42517,,-0.557956058
2016,5,2016/5/31,42521,,-0.164610704
2016,6,2016/6/1,42522,,0.820273542
2016,6,2016/6/2,42523,,0.716866939
2016,6,2016/6/3,42524,,0.397117638
2016,6,2016/6/6,42527,,0.278622162
2016,6,2016/6/7,42528,,0.3653668
2016,6,2016/6/8,42529,,0.056055203
2016,6,2016/6/9,42530,,-0.233276717
2016,6,2016/6/10,42531,,-0.127758951
2016,6,2016/6/13,42534,,0.075353247
2016,6,2016/6/14,42535,,0.132432015
2016,6,2016/6/15,42536,,0.324558549
2016,6,2016/6/16,42537,,-0.146756819
2016,6,2016/6/17,42538,,0.111110888
2016,6,2016/6/20,42541,,0.103896124
2016,6,2016/6/21,42542,,-0.169692999
2016,6,2016/6/22,42543,,0.118154434
2016,6,2016/6/23,42544,,-0.161742086
2016,6,2016/6/24,42545,,1.148789586
2016,6,2016/6/27,42548,,0.993385339
2016,6,2016/6/28,42549,,0.92884144
2016,6,2016/6/29,42550,,0.660935909
2016,6,2016/6/30,42551,,-0.702367873
2016,7,2016/7/1,42552,,3.392921606
2016,7,2016/7/5,42556,,3.045308882
2016,7,2016/7/6,42557,,3.430471761
2016,7,2016/7/7,42558,,2.712161792
2016,7,2016/7/8,42559,,2.380915394
2016,7,2016/7/11,42562,,2.085828291
2016,7,2016/7/12,42563,,1.98161438
2016,7,2016/7/13,42564,,1.511363582
2016,7,2016/7/14,42565,,1.517446719
2016,7,2016/7/15,42566,,1.667164684
2016,7,2016/7/18,42569,,1.898913642
2016,7,2016/7/19,42570,,1.729321585
2016,7,2016/7/20,42571,,2.028470337
2016,7,2016/7/21,42572,,2.141483799
2016,7,2016/7/22,42573,,1.78914134
2016,7,2016/7/25,42576,,1.977573131
2016,7,2016/7/26,42577,,2.50680942
2016,7,2016/7/27,42578,,3.117256518
2016,7,2016/7/28,42579,,2.756360681
2016,7,2016/7/29,42580,,2.384314746
2016,8,2016/8/1,42583,,1.876425289
2016,8,2016/8/2,42584,,1.834145186
2016,8,2016/8/3,42585,,2.041965819
2016,8,2016/8/4,42586,,1.980710931
2016,8,2016/8/5,42587,,1.961739794
2016,8,2016/8/8,42590,,2.12191329
2016,8,2016/8/9,42591,,2.099048055
2016,8,2016/8/10,42592,,1.912173944
2016,8,2016/8/11,42593,,2.012717345
2016,8,2016/8/12,42594,,1.917237724
2016,8,2016/8/15,42597,,1.689726521
2016,8,2016/8/16,42598,,2.021531385
2016,8,2016/8/17,42599,,1.771252937
2016,8,2016/8/18,42600,,2.132506883
2016,8,2016/8/19,42601,,1.932680786
2016,8,2016/8/22,42604,,2.03642201
2016,8,2016/8/23,42605,,1.919623642
2016,8,2016/8/24,42606,,1.864449758
2016,8,2016/8/25,42607,,1.839431725
2016,8,2016/8/26,42608,,2.098544985
2016,8,2016/8/29,42611,,1.875530572
2016,8,2016/8/30,42612,,2.259399486
2016,8,2016/8/31,42613,,2.430948902
2016,9,2016/9/1,42614,,2.999400908
2016,9,2016/9/2,42615,,2.585431831
2016,9,2016/9/6,42619,,2.64263126
2016,9,2016/9/7,42620,,2.790352842
2016,9,2016/9/8,42621,,2.889172602
2016,9,2016/9/9,42622,,4.164050501
2016,9,2016/9/12,42625,,3.431686868
2016,9,2016/9/13,42626,,4.177825341
2016,9,2016/9/14,42627,,4.028154766
2016,9,2016/9/15,42628,,3.98036426
2016,9,2016/9/16,42629,,4.221125973
2016,9,2016/9/19,42632,,3.916102757
2016,9,2016/9/20,42633,,3.553778031
2016,9,2016/9/21,42634,,3.145377182
2016,9,2016/9/22,42635,,2.780775144
2016,9,2016/9/23,42636,,3.024746967
2016,9,2016/9/26,42639,,3.209413709
2016,9,2016/9/27,42640,,3.016499049
2016,9,2016/9/28,42641,,3.119228
2016,9,2016/9/29,42642,,2.727505957
2016,9,2016/9/30,42643,,2.527140775
2016,10,2016/10/3,42646,,4.314016353
2016,10,2016/10/4,42647,,4.817127449
2016,10,2016/10/5,42648,,5.315788609
2016,10,2016/10/6,42649,,4.728216729
2016,10,2016/10/7,42650,,4.80564548
2016,10,2016/10/10,42653,,4.526277965
2016,10,2016/10/11,42654,,4.733034396
2016,10,2016/10/12,42655,,4.455021167
2016,10,2016/10/13,42656,,4.670982526
2016,10,2016/10/14,42657,,4.338413138
2016,10,2016/10/17,42660,,4.280803916
2016,10,2016/10/18,42661,,4.249851205
2016,10,2016/10/19,42662,,4.469775016
2016,10,2016/10/20,42663,,4.622460795
2016,10,2016/10/21,42664,,4.581417874
2016,10,2016/10/24,42667,,3.867801465
2016,10,2016/10/25,42668,,4.049283534
2016,10,2016/10/26,42669,,4.209032325
2016,10,2016/10/27,42670,,4.508775582
2016,10,2016/10/28,42671,,4.323379552
2016,10,2016/10/31,42674,,4.223785998
2016,11,2016/11/1,42675,,1.293364161
2016,11,2016/11/2,42676,,1.337609891
2016,11,2016/11/3,42677,,1.408943056
2016,11,2016/11/4,42678,,1.718529162
2016,11,2016/11/7,42681,,1.173343606
2016,11,2016/11/8,42682,,0.308165682
2016,11,2016/11/9,42683,,1.330690997
2016,11,2016/11/10,42684,,3.425237606
2016,11,2016/11/11,42685,,3.419474813
2016,11,2016/11/14,42688,,4.020062144
2016,11,2016/11/15,42689,,3.947264145
2016,11,2016/11/16,42690,,4.036521809
2016,11,2016/11/17,42691,,3.677846671
2016,11,2016/11/18,42692,,3.705605866
2016,11,2016/11/21,42695,,3.346148727
2016,11,2016/11/22,42696,,3.213407319
2016,11,2016/11/23,42697,,4.025785529
2016,11,2016/11/25,42699,,3.736542768
2016,11,2016/11/28,42702,,3.377453281
