Year,Month,Day,Day_num,Last_day_value,Today_value
2016,3,2016/3/2,42431,116045918,175972347
2016,3,2016/3/3,42432,175972347,173105744
2016,3,2016/3/4,42433,173105744,219172534
2016,3,2016/3/7,42436,219172534,132462037
2016,3,2016/3/8,42437,132462037,136235742
2016,3,2016/3/9,42438,136235742,111466245
2016,3,2016/3/10,42439,111466245,76072197
2016,3,2016/3/11,42440,76072197,73333564
2016,3,2016/3/14,42443,73333564,117108655
2016,3,2016/3/15,42444,117108655,98311941
2016,3,2016/3/16,42445,98311941,124736448
2016,3,2016/3/17,42446,124736448,121661777
2016,3,2016/3/18,42447,121661777,197302564
2016,3,2016/3/21,42450,197302564,233269464
2016,3,2016/3/22,42451,233269464,161020897
2016,3,2016/3/23,42452,161020897,125679286
2016,3,2016/3/24,42453,125679286,133131122
2016,3,2016/3/25,42454,133131122,97395330
2016,3,2016/3/28,42457,97395330,103441933
2016,3,2016/3/29,42458,103441933,97294747
2016,3,2016/3/30,42459,97294747,117802512
2016,3,2016/3/31,42460,117802512,121552074
2016,4,2016/4/1,42461,121552074,118122139
2016,4,2016/4/5,42465,118122139,146047772
2016,4,2016/4/6,42466,146047772,120196305
2016,4,2016/4/7,42467,120196305,112409467
2016,4,2016/4/8,42468,112409467,101005625
2016,4,2016/4/11,42471,101005625,125212709
2016,4,2016/4/12,42472,125212709,92869437
2016,4,2016/4/13,42473,92869437,195613866
2016,4,2016/4/14,42474,195613866,113157327
2016,4,2016/4/15,42475,113157327,99807529
2016,4,2016/4/18,42478,99807529,97090069
2016,4,2016/4/19,42479,97090069,80871440
2016,4,2016/4/20,42480,80871440,162207858
2016,4,2016/4/21,42481,162207858,104752651
2016,4,2016/4/22,42482,104752651,77078492
2016,4,2016/4/25,42485,77078492,67519351
2016,4,2016/4/26,42486,67519351,59020734
2016,4,2016/4/27,42487,59020734,60004147
2016,4,2016/4/28,42488,60004147,69870660
2016,4,2016/4/29,42489,69870660,58029776
2016,5,2016/5/3,42493,58029776,98164835
2016,5,2016/5/4,42494,98164835,90862408
2016,5,2016/5/5,42495,90862408,74733681
2016,5,2016/5/6,42496,74733681,108680240
2016,5,2016/5/9,42499,108680240,99230477
2016,5,2016/5/10,42500,99230477,68849935
2016,5,2016/5/11,42501,68849935,81794258
2016,5,2016/5/12,42502,81794258,78765726
2016,5,2016/5/13,42503,78765726,62629755
2016,5,2016/5/16,42506,62629755,59461856
2016,5,2016/5/17,42507,59461856,65278125
2016,5,2016/5/18,42508,65278125,82715369
2016,5,2016/5/19,42509,82715369,60444166
2016,5,2016/5/20,42510,60444166,56080842
2016,5,2016/5/23,42513,56080842,59697216
2016,5,2016/5/24,42514,59697216,58734385
2016,5,2016/5/25,42515,58734385,56652803
2016,5,2016/5/26,42516,56652803,60392981
2016,5,2016/5/27,42517,60392981,60468750
2016,5,2016/5/30,42520,60468750,63098579
2016,5,2016/5/31,42521,63098579,138863111
2016,6,2016/6/1,42522,138863111,113148482
2016,6,2016/6/2,42523,113148482,86003427
2016,6,2016/6/3,42524,86003427,101491783
2016,6,2016/6/6,42527,101491783,76693751
2016,6,2016/6/7,42528,76693751,68928314
2016,6,2016/6/8,42529,68928314,76291775
2016,6,2016/6/13,42534,76291775,92975947
2016,6,2016/6/14,42535,92975947,66279457
2016,6,2016/6/15,42536,66279457,87393257
2016,6,2016/6/16,42537,87393257,82974703
2016,6,2016/6/17,42538,82974703,85402985
2016,6,2016/6/20,42541,85402985,63587141
2016,6,2016/6/21,42542,63587141,87965345
2016,6,2016/6/22,42543,87965345,66487113
2016,6,2016/6/23,42544,66487113,67751738
2016,6,2016/6/24,42545,67751738,104792208
2016,6,2016/6/27,42548,104792208,83267259
2016,6,2016/6/28,42549,83267259,92024637
2016,6,2016/6/29,42550,92024637,103723668
2016,6,2016/6/30,42551,103723668,79692617
2016,7,2016/7/1,42552,79692617,71746283
2016,7,2016/7/4,42555,71746283,133310529
2016,7,2016/7/5,42556,133310529,130226895
2016,7,2016/7/6,42557,130226895,124897458
2016,7,2016/7/7,42558,124897458,118595202
2016,7,2016/7/8,42559,118595202,89734855
2016,7,2016/7/11,42562,89734855,138529511
2016,7,2016/7/12,42563,138529511,172534217
2016,7,2016/7/13,42564,172534217,175196090
2016,7,2016/7/14,42565,175196090,107525798
2016,7,2016/7/15,42566,107525798,102665026
2016,7,2016/7/18,42569,102665026,110312518
2016,7,2016/7/19,42570,110312518,88886861
2016,7,2016/7/20,42571,88886861,72701255
2016,7,2016/7/21,42572,72701255,86004825
2016,7,2016/7/22,42573,86004825,86029128
2016,7,2016/7/25,42576,86029128,70203185
2016,7,2016/7/26,42577,70203185,81051089
2016,7,2016/7/27,42578,81051089,160188665
2016,7,2016/7/28,42579,160188665,112779964
2016,7,2016/7/29,42580,112779964,88044837
2016,8,2016/8/1,42583,88044837,87003497
2016,8,2016/8/2,42584,87003497,62167639
2016,8,2016/8/3,42585,62167639,72864102
2016,8,2016/8/4,42586,72864102,73504373
2016,8,2016/8/5,42587,73504373,77196366
2016,8,2016/8/8,42590,77196366,86676051
2016,8,2016/8/9,42591,86676051,91065259
2016,8,2016/8/10,42592,91065259,90430372
2016,8,2016/8/11,42593,90430372,101041213
2016,8,2016/8/12,42594,101041213,116254044
2016,8,2016/8/15,42597,116254044,220543421
2016,8,2016/8/16,42598,220543421,196389740
2016,8,2016/8/17,42599,196389740,138847688
2016,8,2016/8/18,42600,138847688,142380169
2016,8,2016/8/19,42601,142380169,119961508
2016,8,2016/8/22,42604,119961508,107951008
2016,8,2016/8/23,42605,107951008,92924516
2016,8,2016/8/24,42606,92924516,81191429
2016,8,2016/8/25,42607,81191429,100589153
2016,8,2016/8/26,42608,100589153,81530691
2016,8,2016/8/29,42611,81530691,77036333
2016,8,2016/8/30,42612,77036333,75725987
2016,8,2016/8/31,42613,75725987,79570805
2016,9,2016/9/1,42614,79570805,84947219
2016,9,2016/9/2,42615,84947219,82791803
2016,9,2016/9/5,42618,82791803,78292477
2016,9,2016/9/6,42619,78292477,98283998
2016,9,2016/9/7,42620,98283998,102940106
2016,9,2016/9/8,42621,102940106,71916158
2016,9,2016/9/9,42622,71916158,82657036
2016,9,2016/9/12,42625,82657036,122917682
2016,9,2016/9/13,42626,122917682,67180288
2016,9,2016/9/14,42627,67180288,70432697
2016,9,2016/9/19,42632,70432697,58831082
2016,9,2016/9/20,42633,58831082,52784206
2016,9,2016/9/21,42634,52784206,59142979
2016,9,2016/9/22,42635,59142979,75753542
2016,9,2016/9/23,42636,75753542,57993986
2016,9,2016/9/26,42639,57993986,70452186
2016,9,2016/9/27,42640,70452186,58460550
2016,9,2016/9/28,42641,58460550,44727498
2016,9,2016/9/29,42642,44727498,55452556
2016,9,2016/9/30,42643,55452556,44978022
2016,10,2016/10/10,42653,44978022,80519260
2016,10,2016/10/11,42654,80519260,87713163
2016,10,2016/10/12,42655,87713163,68669781
2016,10,2016/10/13,42656,68669781,81224198
2016,10,2016/10/14,42657,81224198,82316271
2016,10,2016/10/17,42660,82316271,86113509
2016,10,2016/10/18,42661,86113509,102860714
2016,10,2016/10/19,42662,102860714,101167725
2016,10,2016/10/20,42663,101167725,79238871
2016,10,2016/10/21,42664,79238871,109785176
2016,10,2016/10/24,42667,109785176,153014345
2016,10,2016/10/25,42668,153014345,111191693
2016,10,2016/10/26,42669,111191693,98024786
2016,10,2016/10/27,42670,98024786,77629851
2016,10,2016/10/28,42671,77629851,93133309
2016,10,2016/10/31,42674,93133309,71352863
2016,11,2016/11/1,42675,71352863,74938199
2016,11,2016/11/2,42676,74938199,91197104
2016,11,2016/11/3,42677,91197104,126223504
2016,11,2016/11/4,42678,126223504,104069655
2016,11,2016/11/7,42681,104069655,99877988
2016,11,2016/11/8,42682,99877988,103148282
2016,11,2016/11/9,42683,103148282,139110059
2016,11,2016/11/10,42684,139110059,134705535
2016,11,2016/11/11,42685,134705535,198781496
2016,11,2016/11/14,42688,198781496,213247105
