Day,Year,Month,Last_day_value,Today_value
2021/11/12,2021,11,-562.938532,-563.1706169
2021/11/13,2021,11,-562.9384891,-563.0642482
2021/11/14,2021,11,-562.9553309,-563.3697269
2021/11/15,2021,11,-562.958843,-563.1189305
2021/11/16,2021,11,-563.0089642,-563.0761085
2021/11/17,2021,11,-563.0319192,-563.1966855
2021/11/18,2021,11,-563.075806,-563.3348876
2021/11/19,2021,11,-563.190172,-562.8433034
2021/11/20,2021,11,-563.1434129,-563.3064034
2021/11/21,2021,11,-563.1780066,-563.2235865
2021/11/22,2021,11,-563.1571294,-562.9743478
2021/11/23,2021,11,-563.1364747,-563.1201178
2021/11/24,2021,11,-563.1427617,-563.1868452
2021/11/25,2021,11,-563.141356,-563.0949172
2021/11/26,2021,11,-563.1070745,-562.8800137
2021/11/27,2021,11,-563.1123188,-562.9676143
2021/11/28,2021,11,-563.0639204,-563.3570547
