Year,Month,Day,C,I,G,NX,American_GDP,GDP
2016,5,2016/5/16,-413.4534371,59461856,15461,500,2.65E+11,2.96E+11
2016,5,2016/5/17,-417.5137501,65278125,15461,500,2.58E+11,2.96E+11
2016,5,2016/5/18,-423.1978396,82715369,15461,500,2.53E+11,2.87E+11
2016,5,2016/5/19,-421.9403614,60444166,15461,500,2.57E+11,2.89E+11
2016,5,2016/5/20,-416.418744,56080842,15461,500,2.60E+11,2.97E+11
2016,5,2016/5/23,-413.3695257,59697216,15461,500,2.57E+11,2.96E+11
2016,5,2016/5/24,-415.8567101,58734385,15461,500,2.57E+11,2.89E+11
2016,5,2016/5/25,-416.0758001,56652803,15461,500,2.60E+11,2.92E+11
2016,5,2016/5/26,-415.3061852,60392981,15461,500,2.66E+11,2.96E+11
2016,5,2016/5/27,-415.4760753,60468750,15461,500,2.65E+11,2.93E+11
2016,5,2016/5/30,-411.8688954,63098579,15461,500,2.65E+11,2.97E+11
2016,5,2016/5/31,-403.243683,138863111,15461,500,2.60E+11,2.98E+11
2016,6,2016/6/1,-403.8027427,113148482,15634,481,2.63E+11,2.94E+11
2016,6,2016/6/2,-399.8603496,86003427,15634,481,2.55E+11,3.02E+11
2016,6,2016/6/3,-383.4989634,101491783,15634,481,2.54E+11,3.07E+11
2016,6,2016/6/6,-391.2180627,76693751,15634,481,2.60E+11,3.03E+11
2016,6,2016/6/7,-389.3351436,68928314,15634,481,2.67E+11,2.96E+11
2016,6,2016/6/8,-393.0802691,76291775,15634,481,2.58E+11,2.96E+11
2016,6,2016/6/13,-400.5241081,92975947,15634,481,2.52E+11,2.95E+11
2016,6,2016/6/14,-394.6954983,66279457,15634,481,2.59E+11,2.97E+11
2016,6,2016/6/15,-390.701172,87393257,15634,481,2.55E+11,3.02E+11
2016,6,2016/6/16,-393.156695,82974703,15634,481,2.62E+11,3.01E+11
2016,6,2016/6/17,-388.6003517,85402985,15634,481,2.58E+11,2.86E+11
2016,6,2016/6/20,-390.8799527,63587141,15634,481,2.61E+11,3.00E+11
2016,6,2016/6/21,-393.3479465,87965345,15634,481,2.54E+11,2.86E+11
2016,6,2016/6/22,-388.6921217,66487113,15634,481,2.55E+11,2.90E+11
2016,6,2016/6/23,-390.7778576,67751738,15634,481,2.66E+11,2.96E+11
2016,6,2016/6/24,-393.5838034,104792208,15634,481,2.47E+11,2.83E+11
2016,6,2016/6/27,-379.4421449,83267259,15634,481,2.46E+11,2.90E+11
2016,6,2016/6/28,-378.9768843,92024637,15634,481,2.51E+11,2.93E+11
2016,6,2016/6/29,-379.1116689,103723668,15634,481,2.52E+11,3.02E+11
2016,6,2016/6/30,-375.3948707,79692617,15634,481,2.61E+11,2.96E+11
2016,7,2016/7/1,-380.993888,71746283,14770,523,2.51E+11,2.85E+11
2016,7,2016/7/4,-373.2524797,133310529,14770,523,2.51E+11,2.92E+11
2016,7,2016/7/5,-366.5488589,130226895,14770,523,2.60E+11,2.92E+11
2016,7,2016/7/6,-349.4168914,124897458,14770,523,2.58E+11,2.99E+11
2016,7,2016/7/7,-349.8715207,118595202,14770,523,2.53E+11,2.99E+11
2016,7,2016/7/8,-357.6150141,89734855,14770,523,2.66E+11,2.99E+11
2016,7,2016/7/11,-352.1404066,138529511,14770,523,2.57E+11,2.95E+11
2016,7,2016/7/12,-342.4974251,172534217,14770,523,2.56E+11,2.95E+11
2016,7,2016/7/13,-350.1412299,175196090,14770,523,2.68E+11,3.01E+11
2016,7,2016/7/14,-350.3359281,107525798,14770,523,2.71E+11,2.95E+11
2016,7,2016/7/15,-349.8946992,102665026,14770,523,2.57E+11,2.97E+11
2016,7,2016/7/18,-351.2547235,110312518,14770,523,2.63E+11,2.97E+11
2016,7,2016/7/19,-359.6386311,88886861,14770,523,2.69E+11,2.96E+11
2016,7,2016/7/20,-359.2387658,72701255,14770,523,2.58E+11,2.88E+11
2016,7,2016/7/21,-353.3845723,86004825,14770,523,2.64E+11,2.95E+11
2016,7,2016/7/22,-360.0725917,86029128,14770,523,2.65E+11,2.97E+11
2016,7,2016/7/25,-356.755023,70203185,14770,523,2.58E+11,2.91E+11
2016,7,2016/7/26,-348.7398838,81051089,14770,523,2.57E+11,2.92E+11
2016,7,2016/7/27,-353.9681994,160188665,14770,523,2.57E+11,2.96E+11
2016,7,2016/7/28,-351.8038189,112779964,14770,523,2.60E+11,2.95E+11
2016,7,2016/7/29,-354.5719162,88044837,14770,523,2.55E+11,2.84E+11
2016,8,2016/8/1,-361.0547237,87003497,9894,521,2.69E+11,2.98E+11
2016,8,2016/8/2,-361.8271731,62167639,9894,521,2.67E+11,2.86E+11
2016,8,2016/8/3,-361.1928945,72864102,9894,521,2.61E+11,2.85E+11
2016,8,2016/8/4,-361.7233481,73504373,9894,521,2.68E+11,2.86E+11
2016,8,2016/8/5,-362.1401848,77196366,9894,521,2.65E+11,2.89E+11
2016,8,2016/8/8,-359.8430674,86676051,9894,521,2.57E+11,3.02E+11
2016,8,2016/8/9,-352.0975547,91065259,9894,521,2.59E+11,2.91E+11
2016,8,2016/8/10,-354.0892599,90430372,9894,521,2.56E+11,2.97E+11
2016,8,2016/8/11,-351.0953276,101041213,9894,521,2.72E+11,2.94E+11
2016,8,2016/8/12,-350.9295912,116254044,9894,521,2.66E+11,3.02E+11
2016,8,2016/8/15,-348.8757275,220543421,9894,521,2.64E+11,3.10E+11
2016,8,2016/8/16,-358.1477312,196389740,9894,521,2.69E+11,3.08E+11
2016,8,2016/8/17,-359.4551814,138847688,9894,521,2.57E+11,3.08E+11
2016,8,2016/8/18,-361.2507229,142380169,9894,521,2.59E+11,3.10E+11
2016,8,2016/8/19,-361.2969436,119961508,9894,521,2.63E+11,3.09E+11
2016,8,2016/8/22,-360.4753386,107951008,9894,521,2.64E+11,3.07E+11
2016,8,2016/8/23,-360.9376798,92924516,9894,521,2.64E+11,2.97E+11
2016,8,2016/8/24,-362.591293,81191429,9894,521,2.58E+11,3.08E+11
2016,8,2016/8/25,-364.9235489,100589153,9894,521,2.66E+11,2.99E+11
2016,8,2016/8/26,-366.4975296,81530691,9894,521,2.57E+11,2.98E+11
2016,8,2016/8/29,-360.5326396,77036333,9894,521,2.69E+11,3.06E+11
2016,8,2016/8/30,-362.1285962,75725987,9894,521,2.55E+11,2.94E+11
2016,8,2016/8/31,-357.7634699,79570805,9894,521,2.66E+11,2.98E+11
2016,9,2016/9/1,-359.3573676,84947219,11222,420,2.59E+11,3.00E+11
2016,9,2016/9/2,-362.3786473,82791803,11222,420,2.69E+11,2.97E+11
2016,9,2016/9/5,-359.6479766,78292477,11222,420,2.69E+11,3.05E+11
2016,9,2016/9/6,-358.146661,98283998,11222,420,2.68E+11,3.04E+11
2016,9,2016/9/7,-361.6099545,102940106,11222,420,2.60E+11,3.10E+11
2016,9,2016/9/8,-362.4180357,71916158,11222,420,2.65E+11,3.01E+11
2016,9,2016/9/9,-363.6798882,82657036,11222,420,2.50E+11,3.03E+11
2016,9,2016/9/12,-370.5805298,122917682,11222,420,2.64E+11,3.05E+11
2016,9,2016/9/13,-368.182193,67180288,11222,420,2.51E+11,3.02E+11
2016,9,2016/9/14,-369.0928636,70432697,11222,420,2.50E+11,2.91E+11
2016,9,2016/9/19,-368.2893643,58831082,11222,420,2.64E+11,2.91E+11
2016,9,2016/9/20,-373.4104882,52784206,11222,420,2.50E+11,2.93E+11
2016,9,2016/9/21,-374.275744,59142979,11222,420,2.62E+11,2.93E+11
2016,9,2016/9/22,-371.1325996,75753542,11222,420,2.62E+11,3.08E+11
2016,9,2016/9/23,-370.4443395,57993986,11222,420,2.54E+11,3.00E+11
2016,9,2016/9/26,-379.5458215,70452186,11222,420,2.57E+11,3.01E+11
2016,9,2016/9/27,-377.0532514,58460550,11222,420,2.58E+11,2.90E+11
2016,9,2016/9/28,-379.8282717,44727498,11222,420,2.54E+11,3.00E+11
2016,9,2016/9/29,-377.2082441,55452556,11222,420,2.61E+11,2.98E+11
2016,9,2016/9/30,-370.1867172,44978022,11222,420,2.58E+11,2.97E+11
2016,10,2016/10/10,-364.9685135,80519260,15359,491,2.56E+11,3.40E+11
2016,10,2016/10/11,-359.0757359,87713163,15359,491,2.51E+11,3.48E+11
2016,10,2016/10/12,-362.1771549,68669781,15359,491,2.58E+11,3.43E+11
2016,10,2016/10/13,-364.182373,81224198,15359,491,2.54E+11,3.47E+11
2016,10,2016/10/14,-362.4735089,82316271,15359,491,2.51E+11,3.50E+11
2016,10,2016/10/17,-365.6249896,86113509,15359,491,2.54E+11,3.42E+11
2016,10,2016/10/18,-360.790589,102860714,15359,491,2.61E+11,3.53E+11
2016,10,2016/10/19,-361.4366296,101167725,15359,491,2.51E+11,3.44E+11
2016,10,2016/10/20,-362.4626139,79238871,15359,491,2.52E+11,3.43E+11
2016,10,2016/10/21,-363.7718507,109785176,15359,491,2.62E+11,3.52E+11
2016,10,2016/10/24,-361.1340745,153014345,15359,491,2.50E+11,3.60E+11
2016,10,2016/10/25,-354.9569581,111191693,15359,491,2.58E+11,3.46E+11
2016,10,2016/10/26,-354.0026863,98024786,15359,491,2.50E+11,3.58E+11
2016,10,2016/10/27,-350.9026153,77629851,15359,491,2.62E+11,3.44E+11
2016,10,2016/10/28,-350.6881701,93133309,15359,491,2.60E+11,3.47E+11
2016,10,2016/10/31,-349.8526039,71352863,15359,491,2.49E+11,3.38E+11
2016,11,2016/11/1,-350.9584005,74938199,11491,446,2.53E+11,3.54E+11
2016,11,2016/11/2,-352.6363113,91197104,11491,446,2.47E+11,3.49E+11
2016,11,2016/11/3,-351.9299569,126223504,11491,446,2.60E+11,3.57E+11
2016,11,2016/11/4,-353.1263058,104069655,11491,446,2.47E+11,3.55E+11
2016,11,2016/11/7,-352.6257469,99877988,11491,446,2.56E+11,3.60E+11
2016,11,2016/11/8,-347.8987601,103148282,11491,446,2.55E+11,3.47E+11
2016,11,2016/11/9,-351.1214854,139110059,11491,446,2.58E+11,3.58E+11
2016,11,2016/11/10,-348.7368865,134705535,11491,446,2.59E+11,3.47E+11
2016,11,2016/11/11,-352.7660612,198781496,11491,446,2.70E+11,3.56E+11
2016,11,2016/11/14,-356.9467235,213247105,11491,446,2.73E+11,3.55E+11
2016,11,2016/11/15,-353.8385965,134566320,11491,446,2.69E+11,3.47E+11
2016,11,2016/11/16,-354.7890744,129808511,11491,446,2.72E+11,3.62E+11
2016,11,2016/11/17,-356.8114023,121561731,11491,446,2.64E+11,3.57E+11
2016,11,2016/11/18,-357.9160869,115951205,11491,446,2.61E+11,3.48E+11
2016,11,2016/11/21,-358.4158567,146434529,11491,446,2.75E+11,3.61E+11
2016,11,2016/11/22,-359.0319007,168523446,11491,446,2.73E+11,3.51E+11
2016,11,2016/11/23,-354.808227,162388504,11491,446,2.63E+11,3.56E+11
2016,11,2016/11/24,-350.8582333,145746301,11491,446,2.63E+11,3.59E+11
2016,11,2016/11/25,-350.9422585,153621506,11491,446,2.64E+11,3.67E+11
2016,11,2016/11/28,-348.3348989,207375483,11491,446,2.77E+11,3.75E+11
2016,11,2016/11/29,-343.5876546,236918356,11491,446,2.78E+11,3.61E+11
2016,11,2016/11/30,-348.622106,178560178,11491,446,2.72E+11,3.69E+11
2016,12,2016/12/1,-346.7143467,180170761,11302,408,2.76E+11,3.74E+11
2016,12,2016/12/2,-346.1023697,196355480,11302,408,2.76E+11,3.57E+11
2016,12,2016/12/5,-351.9492278,180852355,11302,408,2.67E+11,3.58E+11
2016,12,2016/12/6,-341.3919626,115529090,11302,408,2.75E+11,3.50E+11
2016,12,2016/12/7,-340.3746973,114345103,11302,408,2.85E+11,3.65E+11
2016,12,2016/12/8,-330.1057062,117383922,11302,408,2.74E+11,3.60E+11
2016,12,2016/12/9,-330.0151873,150303308,11302,408,2.77E+11,3.57E+11
2016,12,2016/12/12,-341.1304434,187467751,11302,408,2.84E+11,3.53E+11
2016,12,2016/12/13,-334.7391155,121105097,11302,408,2.81E+11,3.44E+11
2016,12,2016/12/14,-335.6201386,124007744,11302,408,2.73E+11,3.49E+11
2016,12,2016/12/15,-339.9116389,114960660,11302,408,2.83E+11,3.41E+11
2016,12,2016/12/16,-340.376047,90775422,11302,408,2.82E+11,3.52E+11
2016,12,2016/12/19,-341.8109221,81640678,11302,408,2.88E+11,3.46E+11
2016,12,2016/12/20,-341.4566892,87569592,11302,408,2.77E+11,3.45E+11
2016,12,2016/12/21,-339.2322021,108254995,11302,408,2.82E+11,3.37E+11
2016,12,2016/12/22,-342.7359161,92277249,11302,408,2.89E+11,3.39E+11
2016,12,2016/12/23,-348.1223406,97444713,11302,408,2.82E+11,3.55E+11
2016,12,2016/12/26,-343.7187973,89793982,11302,408,2.82E+11,3.53E+11
2016,12,2016/12/27,-342.0703175,75486359,11302,408,2.87E+11,3.54E+11
2016,12,2016/12/28,-344.5363614,69000437,11302,408,2.74E+11,3.38E+11
2016,12,2016/12/29,-340.9913717,70087923,11302,408,2.79E+11,3.49E+11
2016,12,2016/12/30,-334.021792,71744116,11302,408,2.87E+11,3.53E+11
2017,1,2017/1/3,-333.5537467,86567896,20208,514,2.68E+11,3.07E+11
2017,1,2017/1/4,-316.1054569,90050827,20208,514,2.64E+11,3.11E+11
2017,1,2017/1/5,-321.2078314,88336357,20208,514,2.62E+11,3.11E+11
2017,1,2017/1/6,-317.2944914,87459114,20208,514,2.69E+11,2.95E+11
2017,1,2017/1/9,-319.4870729,83707942,20208,514,2.59E+11,2.95E+11
2017,1,2017/1/10,-318.978127,83819160,20208,514,2.68E+11,2.98E+11
2017,1,2017/1/11,-322.6742609,91071438,20208,514,2.70E+11,3.07E+11
2017,1,2017/1/12,-321.2334718,81239135,20208,514,2.63E+11,3.06E+11
2017,1,2017/1/13,-323.4698802,84180589,20208,514,2.69E+11,2.97E+11
2017,1,2017/1/16,-326.9027849,157779135,20208,514,2.69E+11,2.95E+11
2017,1,2017/1/17,-319.1764494,69453328,20208,514,2.64E+11,3.00E+11
2017,1,2017/1/18,-313.0033058,70623227,20208,514,2.61E+11,3.05E+11
2017,1,2017/1/19,-313.4432202,66159808,20208,514,2.63E+11,3.09E+11
2017,1,2017/1/20,-313.102785,65300462,20208,514,2.58E+11,2.99E+11
2017,1,2017/1/23,-316.7257528,75557498,20208,514,2.60E+11,3.00E+11
2017,1,2017/1/24,-317.5949467,66194226,20208,514,2.65E+11,3.06E+11
2017,1,2017/1/25,-320.2174341,58376931,20208,514,2.64E+11,2.99E+11
2017,1,2017/1/26,-323.4736843,65316647,20208,514,2.74E+11,3.03E+11
2017,2,2017/2/3,-321.1803461,55188861,11245,-91,2.75E+11,3.04E+11
2017,2,2017/2/6,-321.0920622,68521360,11245,-91,2.72E+11,3.03E+11
2017,2,2017/2/7,-324.3142101,63754462,11245,-91,2.72E+11,3.05E+11
2017,2,2017/2/8,-323.583685,75402879,11245,-91,2.71E+11,3.01E+11
2017,2,2017/2/9,-320.0365103,97558515,11245,-91,2.62E+11,3.02E+11
2017,2,2017/2/10,-322.3416819,123768720,11245,-91,2.66E+11,3.15E+11
2017,2,2017/2/13,-317.2341347,120144538,11245,-91,2.80E+11,3.19E+11
2017,2,2017/2/14,-316.7271111,94809465,11245,-91,2.81E+11,3.12E+11
2017,2,2017/2/15,-318.5301205,127643338,11245,-91,2.73E+11,3.15E+11
2017,2,2017/2/16,-318.9271057,108276962,11245,-91,2.71E+11,3.16E+11
2017,2,2017/2/17,-316.3433455,114600036,11245,-91,2.75E+11,3.03E+11
2017,2,2017/2/20,-305.1373868,132628862,11245,-91,2.75E+11,3.18E+11
2017,2,2017/2/21,-307.6644887,114842009,11245,-91,2.73E+11,3.19E+11
2017,2,2017/2/22,-304.375149,102815994,11245,-91,2.73E+11,3.18E+11
2017,2,2017/2/23,-304.8006683,99536330,11245,-91,2.75E+11,3.05E+11
2017,2,2017/2/24,-303.9159985,95535133,11245,-91,2.81E+11,3.14E+11
2017,2,2017/2/27,-309.6123371,98672160,11245,-91,2.85E+11,3.17E+11
2017,2,2017/2/28,-312.0422648,75215260,11245,-91,2.70E+11,3.10E+11
2017,3,2017/3/1,-309.9424303,103260354,12913,239,2.78E+11,3.16E+11
2017,3,2017/3/2,-309.6510033,89898077,12913,239,2.81E+11,3.17E+11
2017,3,2017/3/3,-309.9469681,80994652,12913,239,2.74E+11,3.07E+11
2017,3,2017/3/6,-307.4689493,83070882,12913,239,2.71E+11,3.15E+11
2017,3,2017/3/7,-298.9374713,80334720,12913,239,2.73E+11,3.20E+11
2017,3,2017/3/8,-298.9361273,79587690,12913,239,2.84E+11,3.11E+11
2017,3,2017/3/9,-296.5073821,84570381,12913,239,2.79E+11,3.16E+11
2017,3,2017/3/10,-296.4853404,70016199,12913,239,2.81E+11,3.13E+11
2017,3,2017/3/13,-294.4933008,91684124,12913,239,2.74E+11,3.19E+11
2017,3,2017/3/14,-296.6322074,77077963,12913,239,2.82E+11,3.18E+11
2017,3,2017/3/15,-291.4977948,79104954,12913,239,2.72E+11,3.21E+11
2017,3,2017/3/16,-291.4656688,106333913,12913,239,2.78E+11,3.22E+11
2017,3,2017/3/17,-287.8377662,103755560,12913,239,2.75E+11,3.06E+11
2017,3,2017/3/20,-279.9050643,88734322,12913,239,2.81E+11,3.13E+11
2017,3,2017/3/21,-271.7745936,87707855,12913,239,2.83E+11,3.17E+11
2017,3,2017/3/22,-271.1110431,104935894,12913,239,2.67E+11,3.04E+11
2017,3,2017/3/23,-275.9535938,94318062,12913,239,2.78E+11,3.17E+11
2017,3,2017/3/24,-278.9230956,125645833,12913,239,2.75E+11,3.15E+11
2017,3,2017/3/27,-287.0727631,107015377,12913,239,2.81E+11,3.10E+11
2017,3,2017/3/28,-285.6340132,84194820,12913,239,2.84E+11,3.22E+11
2017,3,2017/3/29,-282.14416,104851706,12913,239,2.73E+11,3.05E+11
2017,3,2017/3/30,-279.8211593,116376922,12913,239,2.75E+11,3.05E+11
2017,3,2017/3/31,-279.5263827,91577491,12913,239,2.71E+11,3.07E+11
2017,4,2017/4/5,-276.1886479,143399017,16784,380,2.65E+11,3.35E+11
2017,4,2017/4/6,-274.0515283,136767004,16784,380,2.64E+11,3.36E+11
2017,4,2017/4/7,-273.2049394,140293204,16784,380,2.67E+11,3.45E+11
2017,4,2017/4/10,-277.2874615,141887380,16784,380,2.68E+11,3.36E+11
2017,4,2017/4/11,-281.2251382,165945832,16784,380,2.73E+11,3.34E+11
2017,4,2017/4/12,-276.1412464,181824537,16784,380,2.66E+11,3.41E+11
2017,4,2017/4/13,-267.8351571,129981813,16784,380,2.60E+11,3.29E+11
2017,4,2017/4/14,-270.8474664,135474078,16784,380,2.60E+11,3.34E+11
2017,4,2017/4/17,-270.3393175,117164961,16784,380,2.70E+11,3.37E+11
2017,4,2017/4/18,-261.2309418,110927823,16784,380,2.59E+11,3.43E+11
2017,4,2017/4/19,-260.1171995,121349264,16784,380,2.68E+11,3.37E+11
2017,4,2017/4/20,-250.1556465,114184208,16784,380,2.61E+11,3.27E+11
2017,4,2017/4/21,-264.8903617,104419110,16784,380,2.70E+11,3.43E+11
2017,4,2017/4/24,-267.2120448,114660791,16784,380,2.72E+11,3.37E+11
2017,4,2017/4/25,-246.4866045,94072148,16784,380,2.68E+11,3.29E+11
2017,4,2017/4/26,-247.53732,111940029,16784,380,2.72E+11,3.38E+11
2017,4,2017/4/27,-243.9921874,123298425,16784,380,2.65E+11,3.40E+11
2017,4,2017/4/28,-252.4829789,101632351,16784,380,2.68E+11,3.25E+11
2017,5,2017/5/2,-254.1446072,92797462,16073,408,2.63E+11,3.23E+11
2017,5,2017/5/3,-248.583098,91669624,16073,408,2.65E+11,3.30E+11
2017,5,2017/5/4,-250.1918303,103482075,16073,408,2.72E+11,3.34E+11
2017,5,2017/5/5,-250.0848002,109895333,16073,408,2.68E+11,3.30E+11
2017,5,2017/5/8,-261.1164341,123749287,16073,408,2.73E+11,3.20E+11
2017,5,2017/5/9,-257.6420337,76771668,16073,408,2.73E+11,3.20E+11
2017,5,2017/5/10,-256.3213881,92082628,16073,408,2.75E+11,3.26E+11
2017,5,2017/5/11,-254.074778,109252890,16073,408,2.70E+11,3.20E+11
2017,5,2017/5/12,-252.7778859,93386466,16073,408,2.70E+11,3.23E+11
2017,5,2017/5/15,-246.5612618,82977611,16073,408,2.69E+11,3.19E+11
2017,5,2017/5/16,-235.624985,105242416,16073,408,2.66E+11,3.26E+11
2017,5,2017/5/17,-239.3993401,99736837,16073,408,2.73E+11,3.27E+11
2017,5,2017/5/18,-236.5449763,85759589,16073,408,2.70E+11,3.27E+11
2017,5,2017/5/19,-225.326784,71473525,16073,408,2.73E+11,3.24E+11
2017,5,2017/5/22,-224.35482,92539559,16073,408,2.63E+11,3.21E+11
2017,5,2017/5/23,-211.7388478,116911033,16073,408,2.64E+11,3.36E+11
2017,5,2017/5/24,-215.6595176,83553161,16073,408,2.63E+11,3.22E+11
2017,5,2017/5/25,-215.3567196,130721631,16073,408,2.79E+11,3.29E+11
2017,5,2017/5/26,-213.9994156,103241153,16073,408,2.70E+11,3.37E+11
2017,5,2017/5/31,-222.8423327,104829744,16073,408,2.68E+11,3.41E+11
2017,6,2017/6/1,-216.525165,103127724,17082,428,2.74E+11,3.42E+11
2017,6,2017/6/2,-218.6003779,82668010,17082,428,2.69E+11,3.44E+11
2017,6,2017/6/5,-221.6789264,79738152,17082,428,2.75E+11,3.42E+11
2017,6,2017/6/6,-216.996422,64089388,17082,428,2.74E+11,3.34E+11
2017,6,2017/6/7,-206.0224772,104419968,17082,428,2.66E+11,3.46E+11
2017,6,2017/6/8,-200.991407,90224905,17082,428,2.74E+11,3.50E+11
2017,6,2017/6/9,-199.4206766,101188265,17082,428,2.74E+11,3.49E+11
2017,6,2017/6/12,-191.8359909,90381167,17082,428,2.68E+11,3.48E+11
2017,6,2017/6/13,-191.7056794,75177138,17082,428,2.67E+11,3.42E+11
2017,6,2017/6/14,-190.5855514,83810783,17082,428,2.77E+11,3.44E+11
2017,6,2017/6/15,-200.9698568,82632535,17082,428,2.78E+11,3.46E+11
2017,6,2017/6/16,-202.7670543,76452707,17082,428,2.72E+11,3.40E+11
2017,6,2017/6/19,-195.2777064,79797141,17082,428,2.84E+11,3.45E+11
2017,6,2017/6/20,-199.1122653,80509559,17082,428,2.79E+11,3.39E+11
2017,6,2017/6/21,-192.2895693,87859824,17082,428,2.76E+11,3.43E+11
2017,6,2017/6/22,-192.3584433,135526987,17082,428,2.76E+11,3.50E+11
2017,6,2017/6/23,-192.2154157,105129134,17082,428,2.83E+11,3.48E+11
2017,6,2017/6/26,-179.9441315,134637995,17082,428,2.74E+11,3.52E+11
2017,6,2017/6/27,-180.5060409,97558702,17082,428,2.82E+11,3.53E+11
2017,6,2017/6/28,-189.5479827,97920858,17082,428,2.68E+11,3.51E+11
2017,6,2017/6/29,-191.8419541,85589498,17082,428,2.79E+11,3.48E+11
2017,6,2017/6/30,-192.9335222,81510028,17082,428,2.76E+11,3.60E+11
2017,7,2017/7/3,-204.6345062,88820860,16457,467,2.71E+11,3.09E+11
2017,7,2017/7/4,-213.2522785,95071413,16457,467,2.71E+11,3.22E+11
2017,7,2017/7/5,-204.9124872,88232425,16457,467,2.63E+11,3.18E+11
2017,7,2017/7/6,-209.0295528,102379245,16457,467,2.68E+11,3.21E+11
2017,7,2017/7/7,-219.089249,103735497,16457,467,2.60E+11,3.22E+11
2017,7,2017/7/10,-210.4769248,120591910,16457,467,2.74E+11,3.15E+11
2017,7,2017/7/11,-201.7729744,118760826,16457,467,2.70E+11,3.16E+11
2017,7,2017/7/12,-207.6347202,122287792,16457,467,2.68E+11,3.26E+11
2017,7,2017/7/13,-208.9044413,125669549,16457,467,2.66E+11,3.17E+11
2017,7,2017/7/14,-208.5976582,105514005,16457,467,2.67E+11,3.21E+11
2017,7,2017/7/17,-215.2421641,178821600,16457,467,2.77E+11,3.24E+11
2017,7,2017/7/18,-212.5612354,124622056,16457,467,2.71E+11,3.21E+11
2017,7,2017/7/19,-208.0023963,182477787,16457,467,2.66E+11,3.22E+11
2017,7,2017/7/20,-198.1481722,142410039,16457,467,2.66E+11,3.32E+11
2017,7,2017/7/21,-191.4061846,117941226,16457,467,2.63E+11,3.20E+11
2017,7,2017/7/24,-186.5254991,134868722,16457,467,2.63E+11,3.31E+11
2017,7,2017/7/25,-186.481776,121672059,16457,467,2.72E+11,3.30E+11
2017,7,2017/7/26,-193.0908748,136325210,16457,467,2.73E+11,3.22E+11
2017,7,2017/7/27,-190.8266939,145002904,16457,467,2.72E+11,3.25E+11
2017,7,2017/7/28,-180.1423779,111411392,16457,467,2.71E+11,3.20E+11
2017,7,2017/7/31,-182.7563384,148429039,16457,467,2.70E+11,3.32E+11
2017,8,2017/8/1,-183.5659735,152546539,10653,420,2.78E+11,3.27E+11
2017,8,2017/8/2,-181.2987659,172293383,10653,420,2.80E+11,3.26E+11
2017,8,2017/8/3,-187.1466285,146153944,10653,420,2.69E+11,3.24E+11
2017,8,2017/8/4,-190.785236,157470060,10653,420,2.78E+11,3.18E+11
2017,8,2017/8/7,-182.3343368,124231530,10653,420,2.69E+11,3.17E+11
2017,8,2017/8/8,-181.3230191,137241928,10653,420,2.72E+11,3.34E+11
2017,8,2017/8/9,-172.6095382,124679989,10653,420,2.82E+11,3.17E+11
2017,8,2017/8/10,-171.7478322,130085128,10653,420,2.79E+11,3.22E+11
2017,8,2017/8/11,-179.6916121,150387421,10653,420,2.68E+11,3.13E+11
2017,8,2017/8/14,-163.960208,115308451,10653,420,2.80E+11,3.20E+11
2017,8,2017/8/15,-167.6740732,106444857,10653,420,2.67E+11,3.20E+11
2017,8,2017/8/16,-167.332373,104134141,10653,420,2.69E+11,3.16E+11
2017,8,2017/8/17,-171.3355553,108656251,10653,420,2.73E+11,3.31E+11
2017,8,2017/8/18,-174.338011,96561705,10653,420,2.66E+11,3.34E+11
2017,8,2017/8/21,-174.3891306,100313073,10653,420,2.67E+11,3.20E+11
2017,8,2017/8/22,-177.095776,100292856,10653,420,2.67E+11,3.27E+11
2017,8,2017/8/23,-170.1957253,104961573,10653,420,2.68E+11,3.28E+11
2017,8,2017/8/24,-171.5847647,89947372,10653,420,2.68E+11,3.21E+11
2017,8,2017/8/25,-171.3090076,129940900,10653,420,2.66E+11,3.40E+11
2017,8,2017/8/28,-171.9117393,185576325,10653,420,2.73E+11,3.31E+11
2017,8,2017/8/29,-174.4975975,128227070,10653,420,2.68E+11,3.39E+11
2017,8,2017/8/30,-170.6316926,141352857,10653,420,2.77E+11,3.24E+11
2017,8,2017/8/31,-172.5662518,132944935,10653,420,2.80E+11,3.27E+11
2017,9,2017/9/1,-168.5924982,158645511,12714,285,2.73E+11,3.24E+11
2017,9,2017/9/4,-171.6228862,149566320,12714,285,2.73E+11,3.34E+11
2017,9,2017/9/5,-173.9850797,124964155,12714,285,2.70E+11,3.26E+11
2017,9,2017/9/6,-179.015147,131398723,12714,285,2.72E+11,3.32E+11
2017,9,2017/9/7,-182.8296546,123884181,12714,285,2.75E+11,3.28E+11
2017,9,2017/9/8,-190.0028246,106036504,12714,285,2.65E+11,3.38E+11
2017,9,2017/9/11,-185.9332321,123883997,12714,285,2.67E+11,3.43E+11
2017,9,2017/9/12,-179.210337,144190242,12714,285,2.73E+11,3.26E+11
2017,9,2017/9/13,-172.1464615,95410785,12714,285,2.78E+11,3.30E+11
2017,9,2017/9/14,-173.1182993,115358583,12714,285,2.84E+11,3.25E+11
2017,9,2017/9/15,-173.9739917,122427006,12714,285,2.71E+11,3.33E+11
2017,9,2017/9/18,-164.6283227,117934405,12714,285,2.74E+11,3.26E+11
2017,9,2017/9/19,-166.6682576,112432987,12714,285,2.79E+11,3.26E+11
2017,9,2017/9/20,-167.1029118,101129542,12714,285,2.79E+11,3.42E+11
